Date,Hour,Electricity_KW_HR
07/19/2010,9,13005.46
07/19/2010,10,33085.44
07/19/2010,11,54674.1
07/19/2010,12,59513.4
07/19/2010,13,70765.04
07/19/2010,14,126191.14
07/19/2010,15,141055.68
07/19/2010,16,133039.22
07/19/2010,17,84337.8
07/19/2010,18,76111.74
07/19/2010,19,60137.64
07/19/2010,20,22974.46
07/19/2010,21,6982.42
07/20/2010,8,6033.28
07/20/2010,9,19449.4
07/20/2010,10,51737.54
07/20/2010,11,96902.98
07/20/2010,12,123036.46
07/20/2010,13,119543.88
07/20/2010,14,148012.88
07/20/2010,15,151339.66
07/20/2010,16,93254.62
07/20/2010,17,86125.72
07/20/2010,18,81437.92
07/20/2010,19,58742.46
07/20/2010,20,19455.44
07/20/2010,21,8767.94
07/21/2010,9,19113.04
07/21/2010,10,39707.8
07/21/2010,11,66919.12
07/21/2010,12,105890.92
07/21/2010,13,130705.28
07/21/2010,14,146892.9
07/21/2010,15,121558.32
07/21/2010,16,153292.34
07/21/2010,17,123885.4
07/21/2010,18,74818.38
07/21/2010,19,54605.72
07/21/2010,20,24551.7
07/21/2010,21,8664.16
07/22/2010,8,6632.3
07/22/2010,9,21626.56
07/22/2010,10,55277.26
07/22/2010,11,77501.08
07/22/2010,12,85387.64
07/22/2010,13,73578.24
07/22/2010,14,48410.96
07/22/2010,15,29373.94
07/22/2010,16,30961.86
07/22/2010,17,44704.3
07/22/2010,18,40290.32
07/22/2010,19,14856.06
07/22/2010,20,3061.12
07/23/2010,9,13217.6
07/23/2010,10,25247.22
07/23/2010,11,55522.32
07/23/2010,12,57462.1
07/23/2010,13,55931.64
07/23/2010,14,77360.86
07/23/2010,15,110924.42
07/23/2010,16,147480.68
07/23/2010,17,79319.28
07/23/2010,18,41054.84
07/23/2010,19,47255.96
07/23/2010,20,26157.82
07/23/2010,21,6330.5
07/24/2010,9,9624.1124058
07/24/2010,10,19103.78
07/24/2010,11,24824.9
07/24/2010,12,24581.16
07/24/2010,13,34546.32
07/24/2010,14,26689.52
07/24/2010,15,39631.64
07/24/2010,16,70182.64
07/24/2010,17,74538.28
07/24/2010,18,95052.46
07/24/2010,19,50674
07/24/2010,20,20380.16
07/24/2010,21,13378.3
07/25/2010,9,19190.74
07/25/2010,10,54376.2
07/25/2010,11,99926.78
07/25/2010,12,134877.4
07/25/2010,13,159084.82
07/25/2010,14,137954.7
07/25/2010,15,155034.94
07/25/2010,16,158002.46
07/25/2010,17,125786.38
07/25/2010,18,84995.28
07/25/2010,19,65744.48
07/25/2010,20,23380.86
07/25/2010,21,7663.66
07/26/2010,8,6167.4
07/26/2010,9,19479.96
07/26/2010,10,53272.84
07/26/2010,11,94024.2
07/26/2010,12,128355.06
07/26/2010,13,150831.46
07/26/2010,14,164656.76
07/26/2010,15,145620.86
07/26/2010,16,151437.48
07/26/2010,17,104973.88
07/26/2010,18,98147.66
07/26/2010,19,65476.54
07/26/2010,20,22963.42
07/26/2010,21,7964.52
07/27/2010,8,4839.06
07/27/2010,9,15959.3
07/27/2010,10,51076.12
07/27/2010,11,93590.98
07/27/2010,12,115077.04
07/27/2010,13,146413.22
07/27/2010,14,152847.44
07/27/2010,15,125240.88
07/27/2010,16,143602.66
07/27/2010,17,110847.84
07/27/2010,18,101739.46
07/27/2010,19,65773.64
07/27/2010,20,23690.96
07/27/2010,21,7828.62
07/28/2010,8,6139.9608549
07/28/2010,9,13566.88
07/28/2010,10,40884.16
07/28/2010,11,76184.96
07/28/2010,12,89901.6
07/28/2010,13,71852.2
07/28/2010,14,86327.78
07/28/2010,15,118597.22
07/28/2010,16,44801.64
07/28/2010,17,110949.58
07/28/2010,18,104398.46
07/28/2010,19,67208.84
07/28/2010,20,22362.06
07/28/2010,21,7369.9
07/29/2010,8,4613.524013
07/29/2010,9,15924.26
07/29/2010,10,56743.5
07/29/2010,11,104566.56
07/29/2010,12,137388.9
07/29/2010,13,129019.34
07/29/2010,14,109594.54
07/29/2010,15,152794.5
07/29/2010,16,118821.24
07/29/2010,17,117024.86
07/29/2010,18,72966.28
07/29/2010,19,61416.74
07/29/2010,20,17210
07/29/2010,21,6884.46
07/30/2010,8,6327.32
07/30/2010,9,19424.74
07/30/2010,10,50133.8
07/30/2010,11,83993.78
07/30/2010,12,129129.54
07/30/2010,13,113382.42
07/30/2010,14,130169.2
07/30/2010,15,168774.52
07/30/2010,16,152856.9
07/30/2010,17,62236.48
07/30/2010,18,36444.5
07/30/2010,19,14951.52
07/30/2010,20,3584.08
07/30/2010,21,3342.26
07/31/2010,8,6920.36
07/31/2010,9,13572.74
07/31/2010,10,9005.1
07/31/2010,11,4930.56
07/31/2010,12,17299.96
07/31/2010,13,19154.34
07/31/2010,14,54890.76
07/31/2010,15,68861.86
07/31/2010,16,24640.12
07/31/2010,17,47971.34
07/31/2010,18,50755.12
07/31/2010,19,23626.16
07/31/2010,20,12120.58
07/31/2010,21,5642.82
08/01/2010,8,6078.5573654
08/01/2010,9,25649.76
08/01/2010,10,55232.28
08/01/2010,11,90489.98
08/01/2010,12,83872.9
08/01/2010,13,129866.04
08/01/2010,14,92352.1
08/01/2010,15,114322.04
08/01/2010,16,69921.6
08/01/2010,17,103273.72
08/01/2010,18,58552.42
08/01/2010,19,24131.18
08/01/2010,20,10141.78
08/01/2010,21,7841.16
08/02/2010,8,5952.78
08/02/2010,9,20181.62
08/02/2010,10,50030.2
08/02/2010,11,85631.62
08/02/2010,12,121639.42
08/02/2010,13,138952.38
08/02/2010,14,111774.26
08/02/2010,15,80982.78
08/02/2010,16,87677.8
08/02/2010,17,63195.32
08/02/2010,18,61570.42
08/02/2010,19,40948.92
08/02/2010,20,21767.64
08/02/2010,21,4063.12
08/03/2010,8,5861.36
08/03/2010,9,27040.28
08/03/2010,10,52269.8
08/03/2010,11,85662.08
08/03/2010,12,125933.12
08/03/2010,13,76145.02
08/03/2010,14,105323.3
08/03/2010,15,102329.12
08/03/2010,16,67386.26
08/03/2010,17,90595.1
08/03/2010,18,72383.7
08/03/2010,19,47795.82
08/03/2010,20,20464.16
08/03/2010,21,5567.74
08/04/2010,8,6935.78
08/04/2010,9,22224.92
08/04/2010,10,36229.58
08/04/2010,11,37968.86
08/04/2010,12,42046.92
08/04/2010,13,60600.66
08/04/2010,14,38343.44
08/04/2010,15,26091.88
08/04/2010,16,96084.76
08/04/2010,17,110428
08/04/2010,18,68373.36
08/04/2010,19,22562.16
08/04/2010,20,23252.34
08/04/2010,21,5944.64
08/05/2010,8,5685.32
08/05/2010,9,20447.12
08/05/2010,10,56337.38
08/05/2010,11,97316.72
08/05/2010,12,131846.52
08/05/2010,13,131336.32
08/05/2010,14,128009.74
08/05/2010,15,141144.9
08/05/2010,16,139056.22
08/05/2010,17,119899.06
08/05/2010,18,94811.86
08/05/2010,19,58581.7
08/05/2010,20,18307.24
08/05/2010,21,5791.2
08/06/2010,8,4513.1983429
08/06/2010,9,17827.18
08/06/2010,10,38860.06
08/06/2010,11,88822.34
08/06/2010,12,107557.62
08/06/2010,13,97145.18
08/06/2010,14,75254.02
08/06/2010,15,141564.06
08/06/2010,16,123133.3
08/06/2010,17,140256.14
08/06/2010,18,101120.4
08/06/2010,19,55999.64
08/06/2010,20,17227.3
08/06/2010,21,4617.34
08/07/2010,8,5110.1675531
08/07/2010,9,22738.84
08/07/2010,10,53918.3
08/07/2010,11,93627.1
08/07/2010,12,132265.52
08/07/2010,13,156823.46
08/07/2010,14,95061.54
08/07/2010,15,85397.2
08/07/2010,16,80232.54
08/07/2010,17,66502.62
08/07/2010,18,65583.74
08/07/2010,19,48310.94
08/07/2010,20,18001.68
08/07/2010,21,5956.66
08/08/2010,9,5358.7
08/08/2010,10,6727.8
08/08/2010,11,59927.12
08/08/2010,12,81783.56
08/08/2010,13,119008.04
08/08/2010,14,68853.56
08/08/2010,15,96367.38
08/08/2010,16,88795.44
08/08/2010,17,86292.34
08/08/2010,18,69603.62
08/08/2010,19,35267
08/08/2010,20,18509.5
08/08/2010,21,5180.08
08/09/2010,9,20867.52
08/09/2010,10,17427.28
08/09/2010,11,26178.7
08/09/2010,12,31462.96
08/09/2010,13,27641.04
08/09/2010,14,45168.68
08/09/2010,15,16095.86
08/09/2010,16,89299.04
08/09/2010,17,16789.3
08/09/2010,18,70368.38
08/09/2010,19,55777.54
08/09/2010,20,16737.56
08/09/2010,21,3965.8
08/10/2010,8,5834.7799675
08/10/2010,9,16441.06
08/10/2010,10,18066.12
08/10/2010,11,19995.86
08/10/2010,12,23885.88
08/10/2010,13,30409.2
08/10/2010,14,86628.02
08/10/2010,15,88847.98
08/10/2010,16,119936.46
08/10/2010,17,119544.36
08/10/2010,18,89289.04
08/10/2010,19,58766.4
08/10/2010,20,17402.98
08/10/2010,21,3595.84
08/11/2010,8,5233.2216123
08/11/2010,9,22647.44
08/11/2010,10,65757.66
08/11/2010,11,62894.06
08/11/2010,12,78777.04
08/11/2010,13,45042
08/11/2010,14,23969.08
08/11/2010,15,39267.52
08/11/2010,16,90174
08/11/2010,17,74432.68
08/11/2010,18,15733.66
08/11/2010,19,14824.64
08/11/2010,20,9148.72
08/12/2010,9,9876.72
08/12/2010,10,34757.64
08/12/2010,11,55225.94
08/12/2010,12,90488.48
08/12/2010,13,126366.14
08/12/2010,14,128883.44
08/12/2010,15,155565.06
08/12/2010,16,129932.08
08/12/2010,17,129489.22
08/12/2010,18,98431.74
08/12/2010,19,55769.26
08/12/2010,20,15678.02
08/12/2010,21,3618.9
08/13/2010,8,4203.8716377
08/13/2010,9,19701.56
08/13/2010,10,57206.3
08/13/2010,11,97973.72
08/13/2010,12,128653.86
08/13/2010,13,151450
08/13/2010,14,132910.16
08/13/2010,15,115249.98
08/13/2010,16,102234.42
08/13/2010,17,74883.26
08/13/2010,18,84805.82
08/13/2010,19,52830.6
08/13/2010,20,13625.78
08/13/2010,21,2915.3466449
08/14/2010,10,43004.76
08/14/2010,11,78284.78
08/14/2010,12,83133.1
08/14/2010,13,53917.2
08/14/2010,14,31159.72
08/14/2010,15,57543.98
08/14/2010,16,49538.74
08/14/2010,17,57231.36
08/14/2010,18,59176.74
08/14/2010,19,24228.7
08/14/2010,20,20294.96
08/14/2010,21,4565.42
08/15/2010,9,16085.9
08/15/2010,10,52156.56
08/15/2010,11,74500.06
08/15/2010,12,68871.92
08/15/2010,13,118006.5
08/15/2010,14,106809.64
08/15/2010,15,144519.24
08/15/2010,16,134663.84
08/15/2010,17,136771.12
08/15/2010,18,105912.38
08/15/2010,19,58498.36
08/15/2010,20,14099.2
08/15/2010,21,2746.7685163
08/16/2010,9,18048.34
08/16/2010,10,62917.08
08/16/2010,11,100827.66
08/16/2010,12,133283.66
08/16/2010,13,168490.08
08/16/2010,14,179479.28
08/16/2010,15,179737.64
08/16/2010,16,167939.28
08/16/2010,17,144465.46
08/16/2010,18,109048.68
08/16/2010,19,59459.04
08/16/2010,20,14552.86
08/16/2010,21,2814.5206043
08/17/2010,8,4092.5152536
08/17/2010,9,15472.3
08/17/2010,10,38527.24
08/17/2010,11,107265.44
08/17/2010,12,137051.68
08/17/2010,13,139453.66
08/17/2010,14,153029.68
08/17/2010,15,127157.96
08/17/2010,16,152487.7
08/17/2010,17,138777.74
08/17/2010,18,62009.32
08/17/2010,19,42868.42
08/17/2010,20,16861.38
08/17/2010,21,3615.78
08/18/2010,9,13476.28
08/18/2010,10,59520.64
08/18/2010,11,106604.42
08/18/2010,12,138777.86
08/18/2010,13,158086.92
08/18/2010,14,170530.66
08/18/2010,15,170702.46
08/18/2010,16,158501.72
08/18/2010,17,136525.5
08/18/2010,18,102978.96
08/18/2010,19,53999.82
08/18/2010,20,14119.8
08/18/2010,21,2646.4195362
08/19/2010,9,17094.66
08/19/2010,10,47949.7
08/19/2010,11,61506.38
08/19/2010,12,115619.56
08/19/2010,13,127247.12
08/19/2010,14,103209.74
08/19/2010,15,79722.06
08/19/2010,16,114552.96
08/19/2010,17,101719.52
08/19/2010,18,40918.1
08/19/2010,19,18122.06
08/19/2010,20,2763.2
08/20/2010,9,13211.78
08/20/2010,10,34149.14
08/20/2010,11,38902.26
08/20/2010,12,74658.98
08/20/2010,13,56770.08
08/20/2010,14,132006.28
08/20/2010,15,145217.22
08/20/2010,16,142411.84
08/20/2010,17,112115.94
08/20/2010,18,80394.02
08/20/2010,19,41457.4
08/20/2010,20,13573.84
08/21/2010,9,6876.18
08/21/2010,10,12698.54
08/21/2010,11,23835.96
08/21/2010,12,27217.96
08/21/2010,13,36969.5
08/21/2010,14,73687.2
08/21/2010,15,102461.84
08/21/2010,16,63145.3
08/21/2010,17,130456
08/21/2010,18,94581.32
08/21/2010,19,47008.4
08/21/2010,20,8094.68
08/22/2010,9,9920.34
08/22/2010,10,16109.98
08/22/2010,11,42096.06
08/22/2010,12,120232.76
08/22/2010,13,105823.34
08/22/2010,14,118317.76
08/22/2010,15,138061.2
08/22/2010,16,108627.7
08/22/2010,17,71014.18
08/22/2010,18,68169.32
08/22/2010,19,55291.82
08/22/2010,20,13185.98
08/23/2010,9,8845.28
08/23/2010,10,16502.42
08/23/2010,11,46814.44
08/23/2010,12,54261.46
08/23/2010,13,43549.82
08/23/2010,14,61494.76
08/23/2010,15,61482.1
08/23/2010,16,59601.88
08/23/2010,17,38777.94
08/23/2010,18,62744.36
08/23/2010,19,15398.22
08/23/2010,20,5311.5
08/24/2010,9,18478.92
08/24/2010,10,61286.84
08/24/2010,11,77974.22
08/24/2010,12,45638.9
08/24/2010,13,39156.54
08/24/2010,14,67094.58
08/24/2010,15,44027.96
08/24/2010,16,35243.46
08/24/2010,17,29576.92
08/24/2010,18,32401
08/24/2010,19,21197.8
08/24/2010,20,7274.44
08/25/2010,9,11074.72
08/25/2010,10,40434.04
08/25/2010,11,96006.78
08/25/2010,12,122410.62
08/25/2010,13,109370.6
08/25/2010,14,107711.36
08/25/2010,15,116387.58
08/25/2010,16,96249.62
08/25/2010,17,72881.68
08/25/2010,18,57528.78
08/25/2010,19,45807.5
08/25/2010,20,15387.56
08/26/2010,9,18495.74
08/26/2010,10,65692.2
08/26/2010,11,112690.46
08/26/2010,12,144999.8
08/26/2010,13,155034.82
08/26/2010,14,142476.54
08/26/2010,15,145126.18
08/26/2010,16,113305.84
08/26/2010,17,100311.58
08/26/2010,18,67257.76
08/26/2010,19,46325.12
08/26/2010,20,12335.46
08/27/2010,9,18294.6
08/27/2010,10,64787.56
08/27/2010,11,110356.4
08/27/2010,12,143884.54
08/27/2010,13,164376.98
08/27/2010,14,173022.18
08/27/2010,15,169983.24
08/27/2010,16,159979.52
08/27/2010,17,136891.14
08/27/2010,18,101392.52
08/27/2010,19,49970.96
08/27/2010,20,12351.48
08/28/2010,9,17721.76
08/28/2010,10,60214.8
08/28/2010,11,105105.7
08/28/2010,12,139075.5
08/28/2010,13,160429.1
08/28/2010,14,170131.22
08/28/2010,15,168996.14
08/28/2010,16,157091.44
08/28/2010,17,135838.38
08/28/2010,18,101905.36
08/28/2010,19,51966.86
08/28/2010,20,10514.12
08/29/2010,9,18094.68
08/29/2010,10,58068.78
08/29/2010,11,99278.76
08/29/2010,12,133375.52
08/29/2010,13,153837.1
08/29/2010,14,163574.42
08/29/2010,15,159755.62
08/29/2010,16,137537.5
08/29/2010,17,105042.18
08/29/2010,18,81495.32
08/29/2010,19,42348.42
08/29/2010,20,12415.84
08/30/2010,9,16741.76
08/30/2010,10,51998
08/30/2010,11,92554.04
08/30/2010,12,126190.26
08/30/2010,13,144796.36
08/30/2010,14,158406.88
08/30/2010,15,141096.98
08/30/2010,16,121626.44
08/30/2010,17,99876.8
08/30/2010,18,64542.38
08/30/2010,19,43338.12
08/30/2010,20,13226.42
08/31/2010,9,8981.04
08/31/2010,10,45776
08/31/2010,11,85518.5
08/31/2010,12,134424.2
08/31/2010,13,156218.16
08/31/2010,14,161039.9
08/31/2010,15,153472.26
08/31/2010,16,126140.38
08/31/2010,17,123775.18
08/31/2010,18,58498.9
08/31/2010,19,26150.94
08/31/2010,20,11739.3
09/01/2010,9,16538.76
09/01/2010,10,56471.58
09/01/2010,11,100057.04
09/01/2010,12,108735.64
09/01/2010,13,54435.34
09/01/2010,14,76381.7
09/01/2010,15,23639.82
09/01/2010,16,19898.76
09/01/2010,17,10866.54
09/01/2010,18,8700.38
09/01/2010,19,11045.74
09/01/2010,20,1153.82
09/02/2010,9,10585.18
09/02/2010,10,19791.6
09/02/2010,11,21947.06
09/02/2010,12,26359.84
09/02/2010,13,26434.32
09/02/2010,14,32929.66
09/02/2010,15,30586.56
09/02/2010,16,22185.26
09/02/2010,17,38694
09/02/2010,18,31613.96
09/02/2010,19,24556.46
09/02/2010,20,7307.52
09/03/2010,9,10413.22
09/03/2010,10,54793.7
09/03/2010,11,67135.48
09/03/2010,12,127940
09/03/2010,13,142616.2
09/03/2010,14,102066.88
09/03/2010,15,88244.3
09/03/2010,16,80854.36
09/03/2010,17,47539.72
09/03/2010,18,50872.22
09/03/2010,19,21258.06
09/03/2010,20,8784.42
09/04/2010,9,17180.16
09/04/2010,10,61086.48
09/04/2010,11,74065.6
09/04/2010,12,76707.68
09/04/2010,13,97283.36
09/04/2010,14,99786.76
09/04/2010,15,90941.58
09/04/2010,16,53074.76
09/04/2010,17,51703.7
09/04/2010,18,53766.8
09/04/2010,19,23996.52
09/04/2010,20,9450.52
09/05/2010,9,18240.32
09/05/2010,10,67670.6
09/05/2010,11,116273.68
09/05/2010,12,150423.68
09/05/2010,13,132052.62
09/05/2010,14,129441.96
09/05/2010,15,152138.76
09/05/2010,16,145687.92
09/05/2010,17,128998.06
09/05/2010,18,107547.68
09/05/2010,19,50709.34
09/05/2010,20,8626.08
09/06/2010,9,8073.56
09/06/2010,10,26109.3
09/06/2010,11,26848.4
09/06/2010,12,18256.74
09/06/2010,13,9906.72
09/06/2010,14,8488.58
09/06/2010,15,50285.96
09/06/2010,16,48063
09/06/2010,17,11883.64
09/06/2010,18,9414.08
09/06/2010,19,9252.64
09/06/2010,20,7377.18
09/07/2010,9,11765.98
09/07/2010,10,29312.54
09/07/2010,11,97390.68
09/07/2010,12,132670
09/07/2010,13,167141.44
09/07/2010,14,182088.36
09/07/2010,15,182935
09/07/2010,16,169812.64
09/07/2010,17,143031.02
09/07/2010,18,78906.42
09/07/2010,19,28319.86
09/07/2010,20,5744.34
09/08/2010,9,16244.4
09/08/2010,10,61459.82
09/08/2010,11,60247.58
09/08/2010,12,40061.16
09/08/2010,13,53982.78
09/08/2010,14,56753.16
09/08/2010,15,48320.12
09/08/2010,16,60998.78
09/08/2010,17,37287.66
09/08/2010,18,33687.18
09/08/2010,19,28139.78
09/08/2010,20,6226.96
09/09/2010,9,17358.22
09/09/2010,10,66728.58
09/09/2010,11,106993.32
09/09/2010,12,123965.28
09/09/2010,13,100946.94
09/09/2010,14,131150.24
09/09/2010,15,94139.82
09/09/2010,16,68556.72
09/09/2010,17,49675.26
09/09/2010,18,61082.98
09/09/2010,19,24887.74
09/09/2010,20,10059.9
09/10/2010,9,8021.52
09/10/2010,10,21789.92
09/10/2010,11,73837.1
09/10/2010,12,51592.56
09/10/2010,13,59904.84
09/10/2010,14,70855.02
09/10/2010,15,71301.78
09/10/2010,16,42999.66
09/10/2010,17,40724.06
09/10/2010,18,28507.36
09/10/2010,19,25657.78
09/10/2010,20,7224.2
09/11/2010,9,12316.36
09/11/2010,10,37304.3
09/11/2010,11,39139.44
09/11/2010,12,34882.16
09/11/2010,13,27452.52
09/11/2010,14,16413.84
09/11/2010,15,11613.4
09/11/2010,16,12466.74
09/11/2010,17,13327.06
09/11/2010,18,11792.54
09/11/2010,19,6435.78
09/11/2010,20,2307.071574
09/12/2010,9,16945.36
09/12/2010,10,65424.84
09/12/2010,11,113094
09/12/2010,12,151235.14
09/12/2010,13,157730.6
09/12/2010,14,177387.36
09/12/2010,15,154039.62
09/12/2010,16,148860.74
09/12/2010,17,130242.42
09/12/2010,18,94143.66
09/12/2010,19,44256.92
09/12/2010,20,6467.22
09/13/2010,9,16698.3
09/13/2010,10,65443.94
09/13/2010,11,113660.1
09/13/2010,12,149533.3
09/13/2010,13,172597.12
09/13/2010,14,157868.58
09/13/2010,15,149825.5
09/13/2010,16,168353.02
09/13/2010,17,141809.66
09/13/2010,18,103229.62
09/13/2010,19,44976.54
09/13/2010,20,6187.78
09/14/2010,9,16189.18
09/14/2010,10,66098.56
09/14/2010,11,114195.76
09/14/2010,12,144400.16
09/14/2010,13,148651.96
09/14/2010,14,162403.5
09/14/2010,15,162228.48
09/14/2010,16,101198.4
09/14/2010,17,110074.66
09/14/2010,18,39050.16
09/14/2010,19,19876.8
09/14/2010,20,6704.62
09/15/2010,9,16218.66
09/15/2010,10,65773.58
09/15/2010,11,112964.98
09/15/2010,12,147091.92
09/15/2010,13,167382.36
09/15/2010,14,177837.98
09/15/2010,15,171138.56
09/15/2010,16,159795.64
09/15/2010,17,130529.3
09/15/2010,18,94174.02
09/15/2010,19,38836.14
09/15/2010,20,7801.8
09/16/2010,10,9191.14
09/16/2010,11,9137.12
09/16/2010,12,18142.28
09/16/2010,13,18493.86
09/16/2010,14,25639.34
09/16/2010,15,19724.18
09/16/2010,16,15787.22
09/16/2010,17,16108.04
09/16/2010,18,18405.04
09/16/2010,19,7079.34
09/17/2010,9,6631.1183536
09/17/2010,10,26384.96
09/17/2010,11,72829.42
09/17/2010,12,63999.7
09/17/2010,13,77662.86
09/17/2010,14,139224.86
09/17/2010,15,156936.46
09/17/2010,16,125390.52
09/17/2010,17,108474.96
09/17/2010,18,100943.82
09/17/2010,19,42450.34
09/17/2010,20,5871.38
09/18/2010,11,11697.1
09/18/2010,12,55154.62
09/18/2010,13,15928.12
09/18/2010,14,16273.58
09/18/2010,15,9745.32
09/18/2010,16,12737.38
09/18/2010,17,25957.98
09/18/2010,18,20023.16
09/18/2010,19,15814.88
09/18/2010,20,6914.94
09/19/2010,9,12994.32
09/19/2010,10,62029.72
09/19/2010,11,104141.6
09/19/2010,12,116046.78
09/19/2010,13,89534.7
09/19/2010,14,64250.48
09/19/2010,15,122114.4
09/19/2010,16,155889.98
09/19/2010,17,124399.5
09/19/2010,18,97895.56
09/19/2010,19,34866.76
09/19/2010,20,4524.7537117
09/20/2010,9,17781.54
09/20/2010,10,62181.04
09/20/2010,11,115702.48
09/20/2010,12,146466.98
09/20/2010,13,159130.76
09/20/2010,14,117133.32
09/20/2010,15,91413.9
09/20/2010,16,149344.46
09/20/2010,17,99453.14
09/20/2010,18,38742.4
09/20/2010,19,22056.34
09/21/2010,9,13268.6
09/21/2010,10,53866.3
09/21/2010,11,102108.56
09/21/2010,12,133028.42
09/21/2010,13,137360.56
09/21/2010,14,133689.8
09/21/2010,15,145014.74
09/21/2010,16,129441.72
09/21/2010,17,99805.78
09/21/2010,18,38354.1
09/21/2010,19,21249.02
09/21/2010,20,5062.7871784
09/22/2010,10,10695.64
09/22/2010,11,31623.72
09/22/2010,12,62518.72
09/22/2010,13,117926.26
09/22/2010,14,177241.62
09/22/2010,15,160244.8
09/22/2010,16,116422.08
09/22/2010,17,134631.08
09/22/2010,18,93444.08
09/22/2010,19,39706.62
09/23/2010,9,13112.5
09/23/2010,10,28119.28
09/23/2010,11,44780.58
09/23/2010,12,42357.88
09/23/2010,13,66467.06
09/23/2010,14,91875.68
09/23/2010,15,96277.82
09/23/2010,16,87708.88
09/23/2010,17,65492.46
09/23/2010,18,29064.62
09/23/2010,19,20656.74
09/24/2010,9,8910.42
09/24/2010,10,15602.48
09/24/2010,11,19087.82
09/24/2010,12,23586.82
09/24/2010,13,26727.44
09/24/2010,14,39055.64
09/24/2010,15,114661.06
09/24/2010,16,66695.6
09/24/2010,17,22016.46
09/24/2010,18,10997.98
09/24/2010,19,4343.52
09/25/2010,9,12827.36
09/25/2010,10,47420.32
09/25/2010,11,56530.38
09/25/2010,12,75966.42
09/25/2010,13,91925.52
09/25/2010,14,63726.8
09/25/2010,15,77992.8
09/25/2010,16,36787.88
09/25/2010,17,27786.8
09/25/2010,18,22457.66
09/25/2010,19,14713.96
09/26/2010,9,15253.56
09/26/2010,10,66586.16
09/26/2010,11,118002.16
09/26/2010,12,126700.18
09/26/2010,13,75846.84
09/26/2010,14,36077.84
09/26/2010,15,28864.06
09/26/2010,16,63905.14
09/26/2010,17,92576.34
09/26/2010,18,16403.78
09/26/2010,19,5118.76
09/27/2010,9,6167.62
09/27/2010,10,17504.32
09/27/2010,11,25512.18
09/27/2010,12,30138.96
09/27/2010,13,34060.5
09/27/2010,14,68032.2
09/27/2010,15,104223.24
09/27/2010,16,67384.1
09/27/2010,17,53738.5
09/27/2010,18,18866.78
09/27/2010,19,7272.58
09/28/2010,10,7643.48
09/28/2010,11,16591.34
09/28/2010,12,18080.16
09/28/2010,13,30722.52
09/28/2010,14,27807.94
09/28/2010,15,28130.26
09/28/2010,16,66929.42
09/28/2010,17,95549.82
09/28/2010,18,44453.78
09/28/2010,19,25841.92
09/29/2010,9,11016.1
09/29/2010,10,62978.16
09/29/2010,11,111898.88
09/29/2010,12,149085.62
09/29/2010,13,169734.4
09/29/2010,14,178243.16
09/29/2010,15,178464.94
09/29/2010,16,144318.98
09/29/2010,17,118307.4
09/29/2010,18,94198.7
09/29/2010,19,35572.86
09/30/2010,10,12876.96
09/30/2010,11,94743.98
09/30/2010,12,151519.54
09/30/2010,13,168652.5
09/30/2010,14,158393.1
09/30/2010,15,125595.1
09/30/2010,16,147211.06
09/30/2010,17,91740.82
09/30/2010,18,87051.3
09/30/2010,19,33440.36
10/01/2010,9,10852.454394
10/01/2010,10,64945.98
10/01/2010,11,116935.04
10/01/2010,12,154682.72
10/01/2010,13,175457.14
10/01/2010,14,136464.7
10/01/2010,15,161974.86
10/01/2010,16,103233.54
10/01/2010,17,61216.86
10/01/2010,18,21578.42
10/01/2010,19,4705.2
10/02/2010,10,9836.76
10/02/2010,11,17826.78
10/02/2010,12,17661.88
10/02/2010,13,18874.56
10/02/2010,14,29143.82
10/02/2010,15,43727.1
10/02/2010,16,34131.24
10/02/2010,17,25422.88
10/02/2010,18,38077.58
10/02/2010,19,10307.16
10/03/2010,9,5307.0826973
10/03/2010,10,49916.8
10/03/2010,11,71663.4
10/03/2010,12,90081.66
10/03/2010,13,123088.86
10/03/2010,14,122879.26
10/03/2010,15,67210
10/03/2010,16,71293.14
10/03/2010,17,59817.18
10/03/2010,18,57233.68
10/03/2010,19,24644.44
10/04/2010,9,8059.506081
10/04/2010,10,64059.44
10/04/2010,11,120320.48
10/04/2010,12,159458.98
10/04/2010,13,125326.84
10/04/2010,14,129646.72
10/04/2010,15,131256.34
10/04/2010,16,139439.76
10/04/2010,17,131318.9
10/04/2010,18,94292.9
10/04/2010,19,24565.5
10/05/2010,9,4351.257913
10/05/2010,10,65933.22
10/05/2010,11,118626.14
10/05/2010,12,155141.22
10/05/2010,13,176117.52
10/05/2010,14,183410
10/05/2010,15,178949.42
10/05/2010,16,164136.54
10/05/2010,17,135117.7
10/05/2010,18,95772.04
10/05/2010,19,37291.64
10/06/2010,9,6441.5200471
10/06/2010,10,58412.26
10/06/2010,11,109897.02
10/06/2010,12,144943.4
10/06/2010,13,165546.6
10/06/2010,14,174494.02
10/06/2010,15,173600.14
10/06/2010,16,158776.58
10/06/2010,17,107669.4
10/06/2010,18,68353.36
10/06/2010,19,27580.7
10/07/2010,10,61612.46
10/07/2010,11,115020.54
10/07/2010,12,151759.58
10/07/2010,13,173156.82
10/07/2010,14,182357.74
10/07/2010,15,178673.3
10/07/2010,16,164499.74
10/07/2010,17,135107.96
10/07/2010,18,92595.34
10/07/2010,19,31625.52
10/08/2010,10,59474.6
10/08/2010,11,110926.14
10/08/2010,12,146692.32
10/08/2010,13,168960.28
10/08/2010,14,178503.1
